plcyNo,bscPlanCycl,bscPlanPlcyWayNo,bscPlanFcsAsmtNo,bscPlanAsmtNo,pvsnInstGroupCd,plcyPvsnMthdCd,plcyAprvSttsCd,plcyNm,plcyKywdNm,plcyExplnCn,lclsfNm,mclsfNm,plcySprtCn,sprvsnInstCd,sprvsnInstCdNm,sprvsnInstPicNm,operInstCd,operInstCdNm,operInstPicNm,sprtSclLmtYn,aplyPrdSeCd,bizPrdSeCd,bizPrdBgngYmd,bizPrdEndYmd,bizPrdEtcCn,plcyAplyMthdCn,srngMthdCn,aplyUrlAddr,sbmsnDcmntCn,etcMttrCn,refUrlAddr1,refUrlAddr2,sprtSclCnt,sprtArvlSeqYn,sprtTrgtMinAge,sprtTrgtMaxAge,sprtTrgtAgeLmtYn,mrgSttsCd,earnCndSeCd,earnMinAmt,earnMaxAmt,earnEtcCn,addAplyQlfcCndCn,ptcpPrpTrgtCn,inqCnt,rgtrInstCd,rgtrInstCdNm,rgtrUpInstCd,rgtrUpInstCdNm,rgtrHghrkInstCd,rgtrHghrkInstCdNm,zipCd,plcyMajorCd,jobCd,schoolCd,aplyYmd,frstRegDt,lastMdfcnDt,sbizCd,_category
20250115005400110296,1,003,009,022,0054001,0042013,0044002,행복도시 공동캠퍼스의 안정적인 정착 지원,교육지원,인재 양성을 위한 캠퍼스 조성과 장단기 성장기반 마련을 병행하여 도시 지속적 성장을 위한 새로운 성장동력 확보 ,일자리,취업,"(단기) 공동캠퍼스 개교('24.9) 이후 공동캠퍼스의 안정적 정착 및 성공적 운영을 위해 운영법인 및 입주대학과 협업 강화
(장기) 공동캠퍼스 소유·운영방안 마련을 통한 공동캠퍼스 안정화, 공동캠퍼스 교육 네트워크 구축을 통한 창의융합형 인재 양성 ",1670076,도시성장촉진과,안재민,       ,,,N,0057003,0056002,        ,        ,사업기간 계속 ,,,,,,https://happydorm.or.kr/sejong,,0,N,0,0,Y,0055003,0043001,0,0,,기타 자세한 사항은 사업담당자에게 문의 ,,1288,1670054,행정중심복합도시건설청 기획조정관 기획재정담당관,1670053,행정중심복합도시건설청 기획조정관,1670000,행정중심복합도시건설청,"11110,11140,11170,11200,11215,11230,11260,11290,11305,11320,11350,11380,11410,11440,11470,11500,11530,11545,11560,11590,11620,11650,11680,11710,11740,26110,26140,26170,26200,26230,26260,26290,26320,26350,26380,26410,26440,26470,26500,26530,26710,27110,27140,27170,27200,27230,27260,27290,27710,27720,28110,28140,28177,28185,28200,28237,28245,28260,28710,28720,29110,29140,29155,29170,29200,30110,30140,30170,30200,30230,31110,31140,31170,31200,31710,36110,41111,41113,41115,41117,41131,41133,41135,41150,41171,41173,41192,41194,41196,41210,41220,41250,41271,41273,41281,41285,41287,41290,41310,41360,41370,41390,41410,41430,41450,41461,41463,41465,41480,41500,41550,41570,41590,41610,41630,41650,41670,41800,41820,41830,43111,43112,43113,43114,43130,43150,43720,43730,43740,43745,43750,43760,43770,43800,44131,44133,44150,44180,44200,44210,44230,44250,44270,44710,44760,44770,44790,44800,44810,44825,46110,46130,46150,46170,46230,46710,46720,46730,46770,46780,46790,46800,46810,46820,46830,46840,46860,46870,46880,46890,46900,46910,47111,47113,47130,47150,47170,47190,47210,47230,47250,47280,47290,47730,47750,47760,47770,47820,47830,47840,47850,47900,47920,47930,47940,48121,48123,48125,48127,48129,48170,48220,48240,48250,48270,48310,48330,48720,48730,48740,48820,48840,48850,48860,48870,48880,48890,50110,50130,51110,51130,51150,51170,51190,51210,51230,51720,51730,51750,51760,51770,51780,51790,51800,51810,51820,51830,52111,52113,52130,52140,52180,52190,52210,52710,52720,52730,52740,52750,52770,52790,52800",0011009,0013010,0049010,,2025-01-15 17:33:59,2026-01-01 00:00:00,0014010,일자리
20250115005400110285,1,001,001,002,0054001,0042002,0044002,스타트업AI기술인력 양성(이어드림스쿨),"벤처,중소기업,교육지원",청년 대상 AI 실무 교육 및 관련 스타트업 취업 연계 지원,일자리,취업,청년 대상 AI 실무 교육 및 관련 스타트업 취업 연계 지원,1421000,중소벤처기업부,,       ,,,N,0057001,0056001,20250313,20251231,,,,,,,,,0,N,18,39,N,0055003,0043001,0,0,,,,195,1421000,중소벤처기업부,0000000,중소벤처기업부,1421000,중소벤처기업부,"11110,11140,11170,11200,11215,11230,11260,11290,11305,11320,11350,11380,11410,11440,11470,11500,11530,11545,11560,11590,11620,11650,11680,11710,11740,26110,26140,26170,26200,26230,26260,26290,26320,26350,26380,26410,26440,26470,26500,26530,26710,27110,27140,27170,27200,27230,27260,27290,27710,27720,28110,28140,28177,28185,28200,28237,28245,28260,28710,28720,29110,29140,29155,29170,29200,30110,30140,30170,30200,30230,31110,31140,31170,31200,31710,36110,41111,41113,41115,41117,41131,41133,41135,41150,41171,41173,41192,41194,41196,41210,41220,41250,41271,41273,41281,41285,41287,41290,41310,41360,41370,41390,41410,41430,41450,41461,41463,41465,41480,41500,41550,41570,41590,41610,41630,41650,41670,41800,41820,41830,43111,43112,43113,43114,43130,43150,43720,43730,43740,43745,43750,43760,43770,43800,44131,44133,44150,44180,44200,44210,44230,44250,44270,44710,44760,44770,44790,44800,44810,44825,46110,46130,46150,46170,46230,46710,46720,46730,46770,46780,46790,46800,46810,46820,46830,46840,46860,46870,46880,46890,46900,46910,47111,47113,47130,47150,47170,47190,47210,47230,47250,47280,47290,47730,47750,47760,47770,47820,47830,47840,47850,47900,47920,47930,47940,48121,48123,48125,48127,48129,48170,48220,48240,48250,48270,48310,48330,48720,48730,48740,48820,48840,48850,48860,48870,48880,48890,50110,50130,51110,51130,51150,51170,51190,51210,51230,51720,51730,51750,51760,51770,51780,51790,51800,51810,51820,51830,52111,52113,52130,52140,52180,52190,52210,52710,52720,52730,52740,52750,52770,52790,52800",0011009,0013003,0049010,20250123 ~ 20250223,2025-01-15 15:48:40,2025-01-15 21:09:21,0014010,일자리
20250115005400210276,1,001,004,008,0054002,0042010,0044002,남동형 청년재직자 내일채움공제 플러스 사업,"바우처,중소기업","중소기업 사업주와 청년 근로자, 정부가 3년간 공동으로 적립한 공제금을 3년 만기 시 장기 재직한 청년 근로자에게 성과보상금 형태로 지급",일자리,재직자,"&middot; 지원대상 
  - 기업 : 제조, 건설업 영위 50인 미만 중소기업
  - 청년근로자 : 직무기여도가 높아 기업의 대표자가 장기재직이 필요하다고 지정한 근로자 (18세 이상 39세 미만)
&middot; 지원내용 : 남동형 청년재직자 내일채움공제 가입 기업에 대한 부담금 지원
&middot; 지원금액 : 가입자 1명당 7만원",3530000,남동구,김다솜,D555033,인천지역본부,,N,0057003,0056002,        ,        ,2024년~2028년,,,,,,,,0,N,18,39,N,0055003,0043001,0,0,,,,2379,3530196,인천광역시 남동구 정책기획국,3530000,인천광역시 남동구,6280000,인천광역시,28200,0011009,0013001,0049010,,2025-01-15 15:02:24,2026-01-01 00:00:00,0014010,일자리
20250115005400210275,1,001,002,005,0054002,0042001,0044002,청년창업지원센터 운영,"중소기업,벤처",스타트업 청년 창업자에 대한 체계적인 지원을 통한 창업 성공 및 남동구 우수한 청년 기업 육성,일자리,창업,"&middot; 입주기업 창업공간 무상제공 및 부대시설 24시간 이용
&middot; 창업 및 취업 준비 청년을 위한 청년 멤버십 운영
 &middot; 청년 창업 프로그램(교육) 등 창업 활동 지원",3530000,남동구,나영록,       ,,,N,0057003,0056002,        ,        ,2025.1월~12월,,,,,,,,0,N,18,39,N,0055003,0043001,0,0,,,,4454,3530196,인천광역시 남동구 정책기획국,3530000,인천광역시 남동구,6280000,인천광역시,"28110,28140,28177,28185,28200,28237,28245,28260,28710,28720",0011009,0013006,0049010,,2025-01-15 14:55:45,2026-01-01 00:00:00,0014010,일자리
20250115005400210274,1,001,001,001,0054002,0042002,0044002,2025년 청년도전지원사업,"교육지원,맞춤형상담서비스","구직단념청년 등을 대상으로 맞춤형 프로그램을 제공하고, 청년의 구직의욕 고취, 노동시장 참여 및 취업촉진을 지원하는 사업",일자리,취업,"1:1상담, 취업역량강화 프로그램, 자신감회복 프로그램, 퍼스널컬러 및 이미지메이킹 컨설팅, 자소서 쓰기 및 이력서 쓰기등 취업에 실질적으로 도움이 되는 맞춤형 프로그램을 제공하여 취업 의지를 북돋움",1492000,고용노동부,,3530000,남동구,박보은,N,0057001,0056001,20250201,20251231,,,,,,,,,60,Y,18,34,N,0055003,0043001,0,0,,,,264,3530196,인천광역시 남동구 정책기획국,3530000,인천광역시 남동구,6280000,인천광역시,"28110,28140,28177,28185,28200,28237,28245,28260,28710,28720",0011009,0013003,0049010,20250210 ~ 20250328,2025-01-15 14:50:24,2025-01-16 20:30:47,0014010,일자리
20250115005400110269,1,001,001,001,0054001,0042005,0044002,디지털숲가꾸기,장기미취업청년,"청년 일자리를 통한 국공사유림 과거 산림경영활동(조림, 숲가꾸기 등) 데이터를 수집하고 공간정보를 구축",일자리,취업,"2025년 디지털숲가꾸기 사업을 통해 과거 국,공,사유림 산림경영활동 데이터 수집 및 공간정보 DB구축 사업을 진행함에 있어 취업준비생의 청년들을 대상으로 일자리 창출 예정
",1400000,산림청,박석민,B552826,한국임업진흥원,,N,0057001,0056001,20250401,20251219,,,,,,,,,10,N,19,39,N,0055003,0043001,0,0,,,,263,1400798,산림청 기획조정관 산림디지털담당관,1400544,산림청 기획조정관,1400000,산림청,"11110,11140,11170,11200,11215,11230,11260,11290,11305,11320,11350,11380,11410,11440,11470,11500,11530,11545,11560,11590,11620,11650,11680,11710,11740,26110,26140,26170,26200,26230,26260,26290,26320,26350,26380,26410,26440,26470,26500,26530,26710,27110,27140,27170,27200,27230,27260,27290,27710,27720,28110,28140,28177,28185,28200,28237,28245,28260,28710,28720,29110,29140,29155,29170,29200,30110,30140,30170,30200,30230,31110,31140,31170,31200,31710,36110,41111,41113,41115,41117,41131,41133,41135,41150,41171,41173,41192,41194,41196,41210,41220,41250,41271,41273,41281,41285,41287,41290,41310,41360,41370,41390,41410,41430,41450,41461,41463,41465,41480,41500,41550,41570,41590,41610,41630,41650,41670,41800,41820,41830,43111,43112,43113,43114,43130,43150,43720,43730,43740,43745,43750,43760,43770,43800,44131,44133,44150,44180,44200,44210,44230,44250,44270,44710,44760,44770,44790,44800,44810,44825,46110,46130,46150,46170,46230,46710,46720,46730,46770,46780,46790,46800,46810,46820,46830,46840,46860,46870,46880,46890,46900,46910,47111,47113,47130,47150,47170,47190,47210,47230,47250,47280,47290,47730,47750,47760,47770,47820,47830,47840,47850,47900,47920,47930,47940,48121,48123,48125,48127,48129,48170,48220,48240,48250,48270,48310,48330,48720,48730,48740,48820,48840,48850,48860,48870,48880,48890,50110,50130,51110,51130,51150,51170,51190,51210,51230,51720,51730,51750,51760,51770,51780,51790,51800,51810,51820,51830,52111,52113,52130,52140,52180,52190,52210,52710,52720,52730,52740,52750,52770,52790,52800",0011005,0013003,0049010,20250401 ~ 20251130,2025-01-15 13:21:06,2025-03-27 16:52:41,0014010,일자리
20250115005400210262,1,001,001,002,0054002,0042010,0044002,꿈이룸 프로젝트,"장기미취업청년,바우처","광주시에 주민등록을 둔 18~39세 청년 구직자(고교졸업예정자포함) 또는 
광주시 소재 대학교에 재학(휴학)중인 취업준비생의 면접 준비 부담 해소 및 구직비용 절감을 위해 면접정장을 횟수 제한 없이 대여해주며 연간 1회에 한하여 증명사진 촬영을 지원",일자리,취업," - 면접정장 무료 대여 품목
     &middot; (남자) 재킷, 바지, 셔츠, 구두, 벨트, 넥타이
     &middot; (여자) 재킷, 스커트, 블라우스, 구두
    - 대여 기간 : 대여일로부터 3박 4일
    - 대여 횟수 : 제한 없음
 - 취업용 증명사진 무료 지원(1인당 16매 제공) : 연간 1회 지원가능",5540356,기획재정국,도윤향,       ,,,Y,0057003,0056001,20250101,20251231,,"1. 일자리통합접수시스템(잡아바어플라이)신청
2. 대상자 확인 및 고유쿠폰번호 발송
3. 사전예약
4. 방문 또는 택배로 서비스 이용",해당없음,https://apply.jobaba.net/bsns/bsnsDetailView.do?bsnsSeq=3960,"① 공통서류
 - 광주시 거주자 : 주민등록 초본
 - 대학교 재(휴)학생 : 재(휴)학증명서 또는 학생증 사본
② 정장대여
 - 공통서류 + 면접증빙서류(문자,이메일 등)
   ※ 증명사진 무료촬영을 위해 정장대여를 원하는 경우, 첫 1회에  한해 고용24구직등록확인증 등록 후 이용 가능
③ 증명사진
 - 공통서류+ 고용24 구직등록확인증(구직등록번호 16자리)",,,,0,N,18,39,N,0055003,0043001,0,0,,증명사진촬영지원은 고용24에 구직등록을 한 청년으로 한정됨,,611,5540356,경기도 광주시 기획재정국,5540000,경기도 광주시,6410000,경기도,41610,0011009,"0013001,0013003",0049010,,2025-01-15 08:55:36,2026-01-01 00:00:00,0014010,일자리
20250114005400110232,1,001,001,001,0054001,0042005,0044002,국제옵서버 인력 확대,교육지원,"해외 조업 원양어선 승선, IUU 어업 예방 및 감시와 과학자료 수집 활동을 하는
청년 국제옵서버 양성",일자리,취업,"국제옵서버 프로그램의 안정적 운영을 위한 옵서버 신규 양성,
옵서버 승선경비 지원 등 청년 일자리 제공",1192000,해양수산부,백수현,1192031,수산정책관,최기원,N,0057001,0056001,20250101,20251231,,"- 한국수산자원공단 '옵서버 교육대상자 모집' 공고 확인 후 지원서류 우편접수
   * 인터넷, 방문 접수 불가
- 신청기간은 '25. 8월 1~3주 예상중이나, 구체적 날짜는 별도 공지 참고 요망","교육대상자 선발(서류,면접심사: '25.9월 1~2주) &rarr; 옵서버 양성교육(13일간) &rarr; 최종시험(1일간)",https://www.fira.or.kr,"응시원서, 최종학력(재학) 증명서, 경력증명서, 국가기술자격증 사본, 영어능력평가 성적표 사본","- 옵서버 양성교육비는 무료
- 숙박 및 식사, 운임 등 일체 경비는 교육생 자체 부담
- 교육장소 : 부산 기장군(한국수산자원공단)",https://www.fira.or.kr,https://blog.naver.com/fira_sea,46,N,19,34,N,0055003,0043001,0,0,,"- 학력요건 추가 설명 
   : 전문대학 이상/ 단, 수산계 고등학교를 졸업하고 수산관련 국가기술자격증을 소지하거나 어업에 1년 
     이상 종사한 자는 예외로 인정
- 전공요건 추가 설명
   : 수산 및 관련 학문을 전공한 자/ 단, 수산계 고등학교를 졸업하고 수산관련 국가기술자격증을 
     소지하거나 어업에 1년 이상 종사한 자는 예외로 인정
- 추가 신청자격요건
  : 19세 이상으로 해외여행 결격사유가 없는 자, 영어로 의사소통이 가능한 자, 선박 승선이 가능한 자",국가공무원법 제33조 및 병역법 제76조 제1항의 결격사유에 해당하지 않아야 함,78,1192009,해양수산부 기획조정실 정책기획관,1192008,해양수산부 기획조정실,1192000,해양수산부,"11110,11140,11170,11200,11215,11230,11260,11290,11305,11320,11350,11380,11410,11440,11470,11500,11530,11545,11560,11590,11620,11650,11680,11710,11740,26110,26140,26170,26200,26230,26260,26290,26320,26350,26380,26410,26440,26470,26500,26530,26710,27110,27140,27170,27200,27230,27260,27290,27710,27720,28110,28140,28177,28185,28200,28237,28245,28260,28710,28720,29110,29140,29155,29170,29200,30110,30140,30170,30200,30230,31110,31140,31170,31200,31710,36110,41111,41113,41115,41117,41131,41133,41135,41150,41171,41173,41192,41194,41196,41210,41220,41250,41271,41273,41281,41285,41287,41290,41310,41360,41370,41390,41410,41430,41450,41461,41463,41465,41480,41500,41550,41570,41590,41610,41630,41650,41670,41800,41820,41830,43111,43112,43113,43114,43130,43150,43720,43730,43740,43745,43750,43760,43770,43800,44131,44133,44150,44180,44200,44210,44230,44250,44270,44710,44760,44770,44790,44800,44810,44825,46110,46130,46150,46170,46230,46710,46720,46730,46770,46780,46790,46800,46810,46820,46830,46840,46860,46870,46880,46890,46900,46910,47111,47113,47130,47150,47170,47190,47210,47230,47250,47280,47290,47730,47750,47760,47770,47820,47830,47840,47850,47900,47920,47930,47940,48121,48123,48125,48127,48129,48170,48220,48240,48250,48270,48310,48330,48720,48730,48740,48820,48840,48850,48860,48870,48880,48890,50110,50130,51110,51130,51150,51170,51190,51210,51230,51720,51730,51750,51760,51770,51780,51790,51800,51810,51820,51830,52111,52113,52130,52140,52180,52190,52210,52710,52720,52730,52740,52750,52770,52790,52800",0011008,0013010,0049009,20250801 ~ 20250815,2025-01-14 11:16:38,2025-01-20 15:43:04,0014010,일자리
20250114005400110219,1,003,011,028,0054001,0042005,0044002,청년해기인력 공급기반 강화,교육지원,"미취업 청년해기사를 대상으로, 산.학 협력을 통한 선사 맞춤형 특화교육 및 취업지원을 하고
승선에 대한 동기부여 등을 통해
국적 청년 해기사의 안정적 공급시스템 구축",일자리,취업,"선사 실수요를 반영한 실무특화 교육 제공, 
승선 동기부여 및 인식개선을 위한 해기마인드교육 및 멘토링 실시, 
교육대상자-협약 참여기업간 취업 매칭 지원",1192000,해양수산부,소서진,1192046,선원정책과,김하나,N,0057001,0056001,20250101,20251231,,"교육 홈페이지(edu.hikosma.or.kr) 회원가입 후 지원서 작성 및 제출
([과정안내] &rarr; [청년해기인력 공급기반 강화] &rarr; [지원서 작성])

* '25년 신청기간은 '25.5월로 예상중이며, 구체적인 날짜는 차후 별도 공지 등 확인 요망",참여기업별 서류심사 후 선발자 개별 통보,https://edu.hikosma.or.kr,"① 지원서 및 자기소개서 각 1부
② 개인정보동의서 1부
③ 최종 학력 성적증명서 1부(필수)
④ 소지 자격증 사본 1부(해당자에 한함)
⑤ 공인어학성적표 사분 1부(해당자에 한함)
⑥ 상벌점 확인서류(해당자에 한함)","- (접수서류) 일체 반환하지 않으며, 허위사실 발견시 선발이 취소될 수 있음
- (선발기준) 교육생별 지원회사의 채용 기준에 따름",https://edu.hikosma.or.kr,,200,N,19,34,N,0055003,0043001,0,0,,"- 해기사 면허 소지자 또는 면허취득예정자(사업참여 직후년도)
- 해외출국 및 해외취업에 결격사유가 없는 자
- 선원법 규정에 의한 선원신체검사 기준에 결격사유가 없는 자",없음,283,1192009,해양수산부 기획조정실 정책기획관,1192008,해양수산부 기획조정실,1192000,해양수산부,"11110,11140,11170,11200,11215,11230,11260,11290,11305,11320,11350,11380,11410,11440,11470,11500,11530,11545,11560,11590,11620,11650,11680,11710,11740,26110,26140,26170,26200,26230,26260,26290,26320,26350,26380,26410,26440,26470,26500,26530,26710,27110,27140,27170,27200,27230,27260,27290,27710,27720,28110,28140,28177,28185,28200,28237,28245,28260,28710,28720,29110,29140,29155,29170,29200,30110,30140,30170,30200,30230,31110,31140,31170,31200,31710,36110,41111,41113,41115,41117,41131,41133,41135,41150,41171,41173,41192,41194,41196,41210,41220,41250,41271,41273,41281,41285,41287,41290,41310,41360,41370,41390,41410,41430,41450,41461,41463,41465,41480,41500,41550,41570,41590,41610,41630,41650,41670,41800,41820,41830,43111,43112,43113,43114,43130,43150,43720,43730,43740,43745,43750,43760,43770,43800,44131,44133,44150,44180,44200,44210,44230,44250,44270,44710,44760,44770,44790,44800,44810,44825,46110,46130,46150,46170,46230,46710,46720,46730,46770,46780,46790,46800,46810,46820,46830,46840,46860,46870,46880,46890,46900,46910,47111,47113,47130,47150,47170,47190,47210,47230,47250,47280,47290,47730,47750,47760,47770,47820,47830,47840,47850,47900,47920,47930,47940,48121,48123,48125,48127,48129,48170,48220,48240,48250,48270,48310,48330,48720,48730,48740,48820,48840,48850,48860,48870,48880,48890,50110,50130,51110,51130,51150,51170,51190,51210,51230,51720,51730,51750,51760,51770,51780,51790,51800,51810,51820,51830,52111,52113,52130,52140,52180,52190,52210,52710,52720,52730,52740,52750,52770,52790,52800",0011008,0013003,"0049003,0049004,0049005,0049006,0049007,0049008",20250501 ~ 20250531,2025-01-14 09:15:46,2025-01-16 09:18:50,0014010,일자리
20250113005400110180,1,001,001,002,0054001,0042006,0044002,취업지원대상자 취업능력개발비용 지원(국가보훈부),장기미취업청년,국가보훈대상자 중 '취업지원 대상자의 취업역량 향이상'을 위한 취업수강료 지원,일자리,취업,"1. 1인당 지원 한도액(연간 지원한도액)
 - 유공자 본인: 총 300만원(연간 150만원)
 - 유가족: 총 150만원(연간 75만원)
* 단, 취업지원대상자 본인이 제대군인과 국가유공자 자격의 중복으로 제대군인 직업능력개발교육비 지원을 받은 경우 그 차액에 대해 지원(중복 수혜 불가)

2. 지원비율: 취업수강료 실부담액의 70% 지원",1830000,국가보훈부,,       ,,,N,0057003,0056002,        ,        ,예산소진시 까지," 1. 신청방법: 관할보훈(지)청 방문 또는 취업정보시스템(job.mpva.go.kr) 이용
 2. 신청기간: 수강시작일 부터 수강 종료일 후 12개월 이내
     * 단, 해당 과정의 수강진도율이 80% 이상인 때 부터 비용 지급 가능
 3. 제출서류: 하단 참고",,,"1. 취업능력개발 비용 지원 신청 및 확인서(개인정보 이용 및 제공 사전 동의서 포함)
2. 수강료 영수증
3. 서약서
4. 수강완료 및 훈련비 지원여부 사실확인서
5. 응시확인서류(시험일이 경과한 응시(수험)표, 성적표, 합격증 등)","1. 취업능력개발비용 지원이 가능한 수강과목(과정)은 '대상자의 자격 또는 연령 등'에 따라 다를 수 있음
2. 취업수강료의 지급 신청 시에 응시확인서류를 제출하지 않은 경우 지급 대상 제외
   * 응시확인서류(예시): 시험일이 경과한 응시(수험)표, 합격증, 성적표 등 ",https://job.mpva.go.kr/,,0,N,18,74,N,0055003,0043001,0,0,,,"1. 제대군인
2. 법정취업자, 보훈특별고용통지서가 발급된 자, 가점 또는 일반직공무원 등 특별채용 합격자로 결정된 자
3. (수강시작일 기준) 75세 이상자, 단, 지원연령 상한이 없는 과정은 지원 가능
4. 18세 미만자
",3383,1830000,국가보훈부,1830020,국가보훈부 복지증진국,1830000,국가보훈부,"11110,11140,11170,11200,11215,11230,11260,11290,11305,11320,11350,11380,11410,11440,11470,11500,11530,11545,11560,11590,11620,11650,11680,11710,11740,26110,26140,26170,26200,26230,26260,26290,26320,26350,26380,26410,26440,26470,26500,26530,26710,27110,27140,27170,27200,27230,27260,27290,27710,27720,28110,28140,28177,28185,28200,28237,28245,28260,28710,28720,29110,29140,29155,29170,29200,30110,30140,30170,30200,30230,31110,31140,31170,31200,31710,36110,41111,41113,41115,41117,41131,41133,41135,41150,41171,41173,41192,41194,41196,41210,41220,41250,41271,41273,41281,41285,41287,41290,41310,41360,41370,41390,41410,41430,41450,41461,41463,41465,41480,41500,41550,41570,41590,41610,41630,41650,41670,41800,41820,41830,43111,43112,43113,43114,43130,43150,43720,43730,43740,43745,43750,43760,43770,43800,44131,44133,44150,44180,44200,44210,44230,44250,44270,44710,44760,44770,44790,44800,44810,44825,46110,46130,46150,46170,46230,46710,46720,46730,46770,46780,46790,46800,46810,46820,46830,46840,46860,46870,46880,46890,46900,46910,47111,47113,47130,47150,47170,47190,47210,47230,47250,47280,47290,47730,47750,47760,47770,47820,47830,47840,47850,47900,47920,47930,47940,48121,48123,48125,48127,48129,48170,48220,48240,48250,48270,48310,48330,48720,48730,48740,48820,48840,48850,48860,48870,48880,48890,50110,50130,51110,51130,51150,51170,51190,51210,51230,51720,51730,51750,51760,51770,51780,51790,51800,51810,51820,51830,52111,52113,52130,52140,52180,52190,52210,52710,52720,52730,52740,52750,52770,52790,52800",0011009,0013003,"0049001,0049003,0049004,0049006,0049007,0049008,0049009",,2025-01-13 15:50:29,2026-01-01 00:00:00,0014009,일자리
20250113005400110171,1,001,001,002,0054001,0042006,0044002,청년어업인 정착지원 사업,보조금,청년의 어촌유입과 안정적인 어촌정착을 위해 정착자금 지원,일자리,취업,"수산업 경영비 및 어가 가계자금으로 사용할 수 있도록 
월 최대 110만원 최장 3년간 보조금 지원",1192000,해양수산부,김건효,1192039,어촌양식정책관,서용희(한국어촌어항공단),N,0057003,0056002,        ,        ,시&middot;군&middot;구별로 상이하므로 주민등록 기준 거주지 관할 시&middot;군&middot;구에 문의,"사업 신청자격과 요건을 갖춘 청년어업인은
신청서와 사업계획서를 작성하여
주민등록 기준 거주지 관할 시&middot;군&middot;구에 제출","(서면평가) 접수된 청년어업인의 자격과 요건 등에 대해 서면평가 점수가 60점 이상인 청년어업인을 면접대상자로 선정
(면접평가) 평가위원회의 면접평가점수를 평균하여 점수가 60점 이상인 청년어업인을 대상으로 선정순위와
평가점수가 높은 순으로 순위를 정하여 선정
(발표) 시&middot;군&middot;구에서 정착지원금 지원대상자 선정결과를 발표",,"청년어촌정착지원 사업신청서
개인정보 수집&middot;활용&middot;제공 동의서
사업계획서
어업 또는 양식업 면허&middot;허가&middot;신고 관련서류(해당분야)
어업경영체등록 확인서
가족관계증명서
사업자등록증 등",,,,355,N,18,40,N,0055003,0043003,0,0,건강보험료 소득판정 기준 중위소득 150%,,첨부파일(2025년 청년어촌정착지원 사업시행지침 사업) 선정 제외대상 참고,820,1192009,해양수산부 기획조정실 정책기획관,1192008,해양수산부 기획조정실,1192000,해양수산부,"11110,11140,11170,11200,11215,11230,11260,11290,11305,11320,11350,11380,11410,11440,11470,11500,11530,11545,11560,11590,11620,11650,11680,11710,11740,26110,26140,26170,26200,26230,26260,26290,26320,26350,26380,26410,26440,26470,26500,26530,26710,27110,27140,27170,27200,27230,27260,27290,27710,27720,28110,28140,28177,28185,28200,28237,28245,28260,28710,28720,29110,29140,29155,29170,29200,30110,30140,30170,30200,30230,31110,31140,31170,31200,31710,36110,41111,41113,41115,41117,41131,41133,41135,41150,41171,41173,41192,41194,41196,41210,41220,41250,41271,41273,41281,41285,41287,41290,41310,41360,41370,41390,41410,41430,41450,41461,41463,41465,41480,41500,41550,41570,41590,41610,41630,41650,41670,41800,41820,41830,43111,43112,43113,43114,43130,43150,43720,43730,43740,43745,43750,43760,43770,43800,44131,44133,44150,44180,44200,44210,44230,44250,44270,44710,44760,44770,44790,44800,44810,44825,46110,46130,46150,46170,46230,46710,46720,46730,46770,46780,46790,46800,46810,46820,46830,46840,46860,46870,46880,46890,46900,46910,47111,47113,47130,47150,47170,47190,47210,47230,47250,47280,47290,47730,47750,47760,47770,47820,47830,47840,47850,47900,47920,47930,47940,48121,48123,48125,48127,48129,48170,48220,48240,48250,48270,48310,48330,48720,48730,48740,48820,48840,48850,48860,48870,48880,48890,50110,50130,51110,51130,51150,51170,51190,51210,51230,51720,51730,51750,51760,51770,51780,51790,51800,51810,51820,51830,52111,52113,52130,52140,52180,52190,52210,52710,52720,52730,52740,52750,52770,52790,52800",0011009,0013006,0049010,,2025-01-13 13:24:59,2026-01-01 00:00:00,0014009,일자리
